case_id;activity;start_timestamp;complete_timestamp;station;rotary_table;nest;qib;error_code;tray_row;tray_column
165969;ts1o;2023-01-05 10:06:03.500;2023-01-05 10:06:09.836;1;M;7;1;;;
165968;ts2o;2023-01-05 10:06:04.484;2023-01-05 10:06:11.139;2;M;8;1;;;
165965;ts5o;2023-01-05 10:06:04.531;2023-01-05 10:06:09.573;5;M;3;1;;;
165964;ts6o;2023-01-05 10:06:04.796;2023-01-05 10:06:10.011;6;M;4;1;;;
165967;ts3o;2023-01-05 10:06:04.828;2023-01-05 10:06:10.381;3;M;1;1;;;
165966;ts4o;2023-01-05 10:06:05.015;2023-01-05 10:06:08.952;4;M;2;1;;;
165958;ts8o;2023-01-05 10:06:07.578;2023-01-05 10:06:11.972;8;M;6;1;;4;15
165970;ts1o;2023-01-05 10:06:09.750;2023-01-05 10:06:15.994;1;M;6;1;;;
165960;ts7o;2023-01-05 10:06:09.765;2023-01-05 10:06:16.821;7;S;2;1;;;
165966;ts5o;2023-01-05 10:06:10.703;2023-01-05 10:06:15.692;5;M;2;1;;;
165965;ts6o;2023-01-05 10:06:10.828;2023-01-05 10:06:15.867;6;M;3;1;;;
165968;ts3o;2023-01-05 10:06:11.031;2023-01-05 10:06:16.573;3;M;8;1;;;
165969;ts2o;2023-01-05 10:06:11.062;2023-01-05 10:06:17.812;2;M;7;1;;;
165967;ts4o;2023-01-05 10:06:12.046;2023-01-05 10:06:20.769;4;M;1;1;;;
165959;ts8o;2023-01-05 10:06:13.546;2023-01-05 10:06:17.773;8;M;5;1;;5;15
165961;ts7o;2023-01-05 10:06:16.281;2023-01-05 10:06:22.808;7;S;1;1;;;
165972;ts1o;2023-01-05 10:06:16.625;2023-01-05 10:06:23.045;1;M;5;1;;;
165967;ts5o;2023-01-05 10:06:17.640;2023-01-05 10:06:22.652;5;M;1;1;;;
165966;ts6o;2023-01-05 10:06:17.890;2023-01-05 10:06:23.065;6;M;2;1;;;
165969;ts3o;2023-01-05 10:06:18.031;2023-01-05 10:06:23.640;3;M;7;1;;;
165970;ts2o;2023-01-05 10:06:18.437;2023-01-05 10:06:25.614;2;M;6;1;;;
165968;ts4o;2023-01-05 10:06:18.875;2023-01-05 10:06:22.697;4;M;8;1;;;
165960;ts8o;2023-01-05 10:06:20.656;2023-01-05 10:06:25.058;8;M;4;1;;6;15
165962;ts7o;2023-01-05 10:06:22.937;2023-01-05 10:06:29.591;7;S;4;1;;;
165973;ts1o;2023-01-05 10:06:23.468;2023-01-05 10:06:29.944;1;M;4;1;;;
165968;ts5o;2023-01-05 10:06:24.515;2023-01-05 10:06:29.594;5;M;8;1;;;
165970;ts3o;2023-01-05 10:06:24.812;2023-01-05 10:06:30.407;3;M;6;1;;;
165972;ts2o;2023-01-05 10:06:24.921;2023-01-05 10:06:31.615;2;M;5;1;;;
165967;ts6o;2023-01-05 10:06:24.984;2023-01-05 10:06:30.417;6;M;1;1;;;
165969;ts4o;2023-01-05 10:06:25.890;2023-01-05 10:06:35.123;4;M;7;1;;;
165961;ts8o;2023-01-05 10:06:27.218;2023-01-05 10:06:31.373;8;M;3;1;;7;15
165974;ts1o;2023-01-05 10:06:30.546;2023-01-05 10:06:36.755;1;M;3;1;;;
165969;ts5o;2023-01-05 10:06:31.515;2023-01-05 10:06:36.584;5;M;7;1;;;
165972;ts3o;2023-01-05 10:06:31.765;2023-01-05 10:06:37.246;3;M;5;1;;;
165973;ts2o;2023-01-05 10:06:31.828;2023-01-05 10:06:38.722;2;M;4;1;;;
165968;ts6o;2023-01-05 10:06:31.843;2023-01-05 10:06:37.118;6;M;8;1;;;
165963;ts7o;2023-01-05 10:06:32.484;2023-01-05 10:06:39.283;7;S;2;1;;;
165970;ts4o;2023-01-05 10:06:32.765;2023-01-05 10:06:37.397;4;M;6;1;;;
165962;ts8o;2023-01-05 10:06:34.437;2023-01-05 10:06:38.761;8;M;2;1;;8;15
165975;ts1o;2023-01-05 10:06:37.390;2023-01-05 10:06:43.408;1;M;2;1;;;
165970;ts5o;2023-01-05 10:06:38.390;2023-01-05 10:06:43.436;5;M;6;1;;;
165964;ts7o;2023-01-05 10:06:38.890;2023-01-05 10:06:45.251;7;S;1;1;;;
165969;ts6o;2023-01-05 10:06:39.031;2023-01-05 10:06:44.610;6;M;7;1;;;
165973;ts3o;2023-01-05 10:06:39.875;2023-01-05 10:06:48.018;3;M;4;1;;;
165972;ts4o;2023-01-05 10:06:39.984;2023-01-05 10:06:49.666;4;M;5;1;;;
165974;ts2o;2023-01-05 10:06:40.062;2023-01-05 10:06:48.235;2;M;3;1;;;
165963;ts8o;2023-01-05 10:06:41.687;2023-01-05 10:06:46.426;8;M;1;1;;9;15
165971;ts1o;2023-01-05 10:06:44.796;2023-01-05 10:06:51.106;1;M;1;1;;;
165972;ts5o;2023-01-05 10:06:45.875;2023-01-05 10:06:50.937;5;M;5;1;;;
165970;ts6o;2023-01-05 10:06:45.890;2023-01-05 10:06:50.889;6;M;6;1;;;
165965;ts7o;2023-01-05 10:06:46.281;2023-01-05 10:06:52.589;7;S;4;1;;;
165974;ts3o;2023-01-05 10:06:46.343;2023-01-05 10:06:52.107;3;M;3;1;;;
165973;ts4o;2023-01-05 10:06:46.781;2023-01-05 10:06:51.199;4;M;4;1;;;
165975;ts2o;2023-01-05 10:06:47.062;2023-01-05 10:06:53.983;2;M;2;1;;;
165971;ts2o;2023-01-05 10:06:47.750;2023-01-05 10:06:54.770;2;M;1;0;;;
165971;terr;2023-01-05 10:06:48.452;2023-01-05 10:06:48.452;2;M;1;;207;;
165964;ts8o;2023-01-05 10:06:48.906;2023-01-05 10:06:53.137;8;M;8;1;;1;16
165976;ts1o;2023-01-05 10:06:51.656;2023-01-05 10:06:57.898;1;M;8;1;;;
165973;ts5o;2023-01-05 10:06:52.828;2023-01-05 10:06:57.971;5;M;4;1;;;
165972;ts6o;2023-01-05 10:06:52.906;2023-01-05 10:06:58.047;6;M;5;1;;;
165975;ts3o;2023-01-05 10:06:53.156;2023-01-05 10:06:58.912;3;M;2;1;;;
165966;ts7o;2023-01-05 10:06:53.265;2023-01-05 10:06:59.641;7;S;3;1;;;
165974;ts4o;2023-01-05 10:06:54.265;2023-01-05 10:07:03.490;4;M;3;1;;;
165971;ts3o;2023-01-05 10:06:54.937;2023-01-05 10:07:00.693;3;M;1;0;;;
165965;ts8o;2023-01-05 10:06:55.593;2023-01-05 10:06:59.814;8;M;7;1;;2;16
165977;ts1o;2023-01-05 10:06:58.968;2023-01-05 10:07:05.396;1;M;7;1;;;
165976;ts2o;2023-01-05 10:06:59.781;2023-01-05 10:07:06.801;2;M;8;1;;;
165973;ts6o;2023-01-05 10:06:59.812;2023-01-05 10:07:04.679;6;M;4;1;;;
165974;ts5o;2023-01-05 10:06:59.890;2023-01-05 10:07:04.926;5;M;3;1;;;
165967;ts7o;2023-01-05 10:07:00.281;2023-01-05 10:07:06.533;7;S;2;1;;;
165975;ts4o;2023-01-05 10:07:01.171;2023-01-05 10:07:05.338;4;M;2;1;;;
165971;ts4o;2023-01-05 10:07:01.828;2023-01-05 10:07:05.995;4;M;1;0;;;
165966;ts8o;2023-01-05 10:07:02.984;2023-01-05 10:07:07.423;8;M;6;1;;3;16
165978;ts1o;2023-01-05 10:07:05.953;2023-01-05 10:07:12.353;1;M;6;1;;;
165975;ts5o;2023-01-05 10:07:06.765;2023-01-05 10:07:11.783;5;M;2;1;;;
165974;ts6o;2023-01-05 10:07:06.828;2023-01-05 10:07:11.818;6;M;3;1;;;
165977;ts2o;2023-01-05 10:07:06.859;2023-01-05 10:07:13.619;2;M;7;1;;;
165976;ts3o;2023-01-05 10:07:07.078;2023-01-05 10:07:12.633;3;M;8;1;;;
165968;ts7o;2023-01-05 10:07:07.234;2023-01-05 10:07:13.518;7;S;1;1;;;
165971;ts5o;2023-01-05 10:07:08.046;2023-01-05 10:07:13.064;5;M;1;0;;;
165967;ts8o;2023-01-05 10:07:09.437;2023-01-05 10:07:13.434;8;M;5;1;;4;16
165979;ts1o;2023-01-05 10:07:12.046;2023-01-05 10:07:18.116;1;M;5;1;;;
165975;ts6o;2023-01-05 10:07:12.953;2023-01-05 10:07:17.839;6;M;2;1;;;
165977;ts3o;2023-01-05 10:07:13.359;2023-01-05 10:07:18.946;3;M;7;1;;;
165969;ts7o;2023-01-05 10:07:13.546;2023-01-05 10:07:19.842;7;S;4;1;;;
165976;ts4o;2023-01-05 10:07:13.718;2023-01-05 10:07:23.305;4;M;8;1;;;
165978;ts2o;2023-01-05 10:07:14.531;2023-01-05 10:07:21.965;2;M;6;1;;;
165971;ts6o;2023-01-05 10:07:15.187;2023-01-05 10:07:15.187;6;M;1;0;;;
165968;ts8o;2023-01-05 10:07:15.828;2023-01-05 10:07:20.106;8;M;4;1;;5;16
165980;ts1o;2023-01-05 10:07:19.218;2023-01-05 10:07:25.728;1;M;4;1;;;
165976;ts5o;2023-01-05 10:07:20.140;2023-01-05 10:07:25.156;5;M;8;1;;;
165977;ts4o;2023-01-05 10:07:20.312;2023-01-05 10:07:26.751;4;M;7;1;;;
165978;ts3o;2023-01-05 10:07:20.515;2023-01-05 10:07:26.119;3;M;6;1;;;
165970;ts7o;2023-01-05 10:07:20.625;2023-01-05 10:07:26.883;7;S;3;1;;;
165979;ts2o;2023-01-05 10:07:22.109;2023-01-05 10:07:29.959;2;M;5;1;;;
165971;ts7o;2023-01-05 10:07:22.765;2023-01-05 10:07:24.792;7;M;1;0;;;
165969;ts8o;2023-01-05 10:07:22.953;2023-01-05 10:07:27.186;8;M;3;1;;6;16
165981;ts1o;2023-01-05 10:07:26.812;2023-01-05 10:07:33.164;1;M;3;1;;;
165977;ts5o;2023-01-05 10:07:27.718;2023-01-05 10:07:32.771;5;M;7;1;;;
165976;ts6o;2023-01-05 10:07:28.031;2023-01-05 10:07:33.283;6;M;8;1;;;
165979;ts3o;2023-01-05 10:07:28.109;2023-01-05 10:07:33.745;3;M;5;1;;;
165978;ts4o;2023-01-05 10:07:28.343;2023-01-05 10:07:37.620;4;M;6;1;;;
165980;ts2o;2023-01-05 10:07:28.593;2023-01-05 10:07:35.167;2;M;4;1;;;
165971;ts8o;2023-01-05 10:07:29.281;2023-01-05 10:07:35.758;8;M;1;0;;0;0
165970;ts8o;2023-01-05 10:07:30.671;2023-01-05 10:07:35.056;8;M;2;1;;7;16
165972;ts7o;2023-01-05 10:07:32.375;2023-01-05 10:07:35.514;7;S;2;1;;;
165982;ts1o;2023-01-05 10:07:33.343;2023-01-05 10:07:39.879;1;M;2;1;;;
165977;ts6o;2023-01-05 10:07:33.953;2023-01-05 10:07:38.592;6;M;7;1;;;
165978;ts5o;2023-01-05 10:07:34.281;2023-01-05 10:07:39.350;5;M;6;1;;;
165980;ts3o;2023-01-05 10:07:34.640;2023-01-05 10:07:40.292;3;M;4;1;;;
165979;ts4o;2023-01-05 10:07:35.171;2023-01-05 10:07:39.109;4;M;5;1;;;
165981;ts2o;2023-01-05 10:07:35.453;2023-01-05 10:07:42.391;2;M;3;1;;;
165973;ts7o;2023-01-05 10:07:39.234;2023-01-05 10:07:44.295;7;S;1;1;;;
165979;ts5o;2023-01-05 10:07:41.078;2023-01-05 10:07:46.109;5;M;5;1;;;
165978;ts6o;2023-01-05 10:07:41.171;2023-01-05 10:07:46.195;6;M;6;1;;;
165980;ts4o;2023-01-05 10:07:42.734;2023-01-05 10:07:52.534;4;M;4;1;;;
165981;ts3o;2023-01-05 10:07:42.812;2023-01-05 10:07:50.988;3;M;3;1;;;
165972;ts8o;2023-01-05 10:07:44.218;2023-01-05 10:07:48.705;8;M;8;1;;8;16
165983;ts1o;2023-01-05 10:07:47.312;2023-01-05 10:08:00.873;1;M;1;1;;;
165982;ts2o;2023-01-05 10:07:54.953;2023-01-05 10:08:14.325;2;M;2;1;;;
165974;ts7o;2023-01-05 10:07:58.734;2023-01-05 10:08:03.789;7;S;4;1;;;
165984;ts1o;2023-01-05 10:07:59.500;2023-01-05 10:08:05.767;1;M;8;1;;;
165980;ts5o;2023-01-05 10:08:00.593;2023-01-05 10:08:05.641;5;M;4;1;;;
165979;ts6o;2023-01-05 10:08:00.828;2023-01-05 10:08:06.013;6;M;5;1;;;
165982;ts3o;2023-01-05 10:08:00.984;2023-01-05 10:08:06.646;3;M;2;1;;;
165983;ts2o;2023-01-05 10:08:01.812;2023-01-05 10:08:08.583;2;M;1;1;;;
165981;ts4o;2023-01-05 10:08:02.265;2023-01-05 10:08:06.587;4;M;3;1;;;
165973;ts8o;2023-01-05 10:08:03.328;2023-01-05 10:08:07.542;8;M;7;1;;9;16
165975;ts7o;2023-01-05 10:08:06.015;2023-01-05 10:08:11.082;7;S;3;1;;;
165985;ts1o;2023-01-05 10:08:06.953;2023-01-05 10:08:13.179;1;M;7;1;;;
165981;ts5o;2023-01-05 10:08:07.843;2023-01-05 10:08:12.822;5;M;3;1;;;
165980;ts6o;2023-01-05 10:08:08.109;2023-01-05 10:08:13.269;6;M;4;1;;;
165983;ts3o;2023-01-05 10:08:08.250;2023-01-05 10:08:13.883;3;M;1;1;;;
165984;ts2o;2023-01-05 10:08:08.687;2023-01-05 10:08:15.246;2;M;8;1;;;
165982;ts4o;2023-01-05 10:08:09.765;2023-01-05 10:08:19.903;4;M;2;1;;;
165974;ts8o;2023-01-05 10:08:10.984;2023-01-05 10:08:15.399;8;M;6;1;;1;17
165976;ts7o;2023-01-05 10:08:13.500;2023-01-05 10:08:20.706;7;S;1;1;;;
165986;ts1o;2023-01-05 10:08:14.515;2023-01-05 10:08:20.907;1;M;6;1;;;
165982;ts5o;2023-01-05 10:08:15.375;2023-01-05 10:08:20.419;5;M;2;1;;;
165984;ts3o;2023-01-05 10:08:15.781;2023-01-05 10:08:21.431;3;M;8;1;;;
165981;ts6o;2023-01-05 10:08:15.828;2023-01-05 10:08:21.217;6;M;3;1;;;
165985;ts2o;2023-01-05 10:08:16.187;2023-01-05 10:08:24.198;2;M;7;1;;;
165975;ts8o;2023-01-05 10:08:18.312;2023-01-05 10:08:22.526;8;M;5;1;;2;17
165983;ts4o;2023-01-05 10:08:20.312;2023-01-05 10:08:31.048;4;M;1;1;;;
165977;ts7o;2023-01-05 10:08:24.046;2023-01-05 10:08:30.389;7;S;4;1;;;
165987;ts1o;2023-01-05 10:08:24.859;2023-01-05 10:08:31.048;1;M;5;1;;;
165986;ts2o;2023-01-05 10:08:25.859;2023-01-05 10:08:32.777;2;M;6;1;;;
165982;ts6o;2023-01-05 10:08:25.859;2023-01-05 10:08:30.721;6;M;2;1;;;
165983;ts5o;2023-01-05 10:08:25.937;2023-01-05 10:08:30.971;5;M;1;1;;;
165985;ts3o;2023-01-05 10:08:26.234;2023-01-05 10:08:31.762;3;M;7;1;;;
165976;ts8o;2023-01-05 10:08:28.765;2023-01-05 10:08:32.940;8;M;4;1;;3;17
165984;ts4o;2023-01-05 10:08:29.281;2023-01-05 10:08:33.170;4;M;8;1;;;
165978;ts7o;2023-01-05 10:08:33.046;2023-01-05 10:08:38.147;7;S;3;1;;;
165988;ts1o;2023-01-05 10:08:34.015;2023-01-05 10:08:40.475;1;M;4;1;;;
165984;ts5o;2023-01-05 10:08:34.906;2023-01-05 10:08:39.947;5;M;8;1;;;
165987;ts2o;2023-01-05 10:08:34.921;2023-01-05 10:08:41.607;2;M;5;1;;;
165986;ts3o;2023-01-05 10:08:35.234;2023-01-05 10:08:40.780;3;M;6;1;;;
165983;ts6o;2023-01-05 10:08:35.921;2023-01-05 10:08:41.868;6;M;1;1;;;
165985;ts4o;2023-01-05 10:08:37.140;2023-01-05 10:08:49.588;4;M;7;1;;;
165977;ts8o;2023-01-05 10:08:37.750;2023-01-05 10:08:41.887;8;M;3;1;;4;17
165979;ts7o;2023-01-05 10:08:40.921;2023-01-05 10:08:46.340;7;S;1;1;;;
165989;ts1o;2023-01-05 10:08:41.796;2023-01-05 10:08:48.188;1;M;3;1;;;
165985;ts5o;2023-01-05 10:08:42.765;2023-01-05 10:08:47.811;5;M;7;1;;;
165988;ts2o;2023-01-05 10:08:42.968;2023-01-05 10:08:49.340;2;M;4;1;;;
165984;ts6o;2023-01-05 10:08:43.046;2023-01-05 10:08:48.264;6;M;8;1;;;
165987;ts3o;2023-01-05 10:08:43.140;2023-01-05 10:08:48.760;3;M;5;1;;;
165986;ts4o;2023-01-05 10:08:43.218;2023-01-05 10:08:47.603;4;M;6;1;;;
165978;ts8o;2023-01-05 10:08:45.625;2023-01-05 10:08:49.808;8;M;2;1;;5;17
165980;ts7o;2023-01-05 10:08:47.234;2023-01-05 10:08:52.364;7;S;4;1;;;
165990;ts1o;2023-01-05 10:08:48.359;2023-01-05 10:08:54.914;1;M;2;1;;;
165985;ts6o;2023-01-05 10:08:49.031;2023-01-05 10:08:53.923;6;M;7;1;;;
165986;ts5o;2023-01-05 10:08:49.375;2023-01-05 10:08:54.719;5;M;6;1;;;
165988;ts3o;2023-01-05 10:08:49.500;2023-01-05 10:08:55.169;3;M;4;1;;;
165989;ts2o;2023-01-05 10:08:49.671;2023-01-05 10:08:56.461;2;M;3;1;;;
165987;ts4o;2023-01-05 10:08:50.234;2023-01-05 10:08:58.964;4;M;5;1;;;
165979;ts8o;2023-01-05 10:08:52.484;2023-01-05 10:08:57.040;8;M;1;1;;6;17
165981;ts7o;2023-01-05 10:08:53.968;2023-01-05 10:08:59.183;7;S;3;1;;;
165991;ts1o;2023-01-05 10:08:54.796;2023-01-05 10:09:01.134;1;M;1;1;;;
165987;ts5o;2023-01-05 10:08:55.906;2023-01-05 10:09:00.975;5;M;5;1;;;
165986;ts6o;2023-01-05 10:08:55.937;2023-01-05 10:09:00.945;6;M;6;1;;;
165988;ts4o;2023-01-05 10:08:55.953;2023-01-05 10:09:00.321;4;M;4;1;;;
165990;ts2o;2023-01-05 10:08:56.828;2023-01-05 10:09:03.850;2;M;2;1;;;
165989;ts3o;2023-01-05 10:08:57.671;2023-01-05 10:09:05.838;3;M;3;1;;;
165980;ts8o;2023-01-05 10:08:58.609;2023-01-05 10:09:02.785;8;M;8;1;;7;17
165982;ts7o;2023-01-05 10:09:02.187;2023-01-05 10:09:07.394;7;S;1;1;;;
165992;ts1o;2023-01-05 10:09:02.734;2023-01-05 10:09:10.199;1;M;8;1;;;
165988;ts5o;2023-01-05 10:09:03.593;2023-01-05 10:09:08.612;5;M;4;1;;;
165989;ts4o;2023-01-05 10:09:03.718;2023-01-05 10:09:12.258;4;M;3;1;;;
165991;ts2o;2023-01-05 10:09:03.843;2023-01-05 10:09:11.034;2;M;1;1;;;
165987;ts6o;2023-01-05 10:09:04.000;2023-01-05 10:09:09.336;6;M;5;1;;;
165990;ts3o;2023-01-05 10:09:04.031;2023-01-05 10:09:09.701;3;M;2;1;;;
165981;ts8o;2023-01-05 10:09:07.218;2023-01-05 10:09:11.785;8;M;7;1;;8;17
165993;ts1o;2023-01-05 10:09:08.984;2023-01-05 10:09:15.243;1;M;7;1;;;
165983;ts7o;2023-01-05 10:09:09.484;2023-01-05 10:09:16.761;7;S;4;1;;;
165988;ts6o;2023-01-05 10:09:09.812;2023-01-05 10:09:14.597;6;M;4;1;;;
165989;ts5o;2023-01-05 10:09:09.921;2023-01-05 10:09:14.928;5;M;3;1;;;
165991;ts3o;2023-01-05 10:09:10.250;2023-01-05 10:09:15.762;3;M;1;1;;;
165990;ts4o;2023-01-05 10:09:11.656;2023-01-05 10:09:15.967;4;M;2;1;;;
165982;ts8o;2023-01-05 10:09:12.718;2023-01-05 10:09:16.871;8;M;6;1;;9;17
165992;ts2o;2023-01-05 10:09:23.187;2023-01-05 10:09:42.438;2;M;8;1;;;
165984;ts7o;2023-01-05 10:09:26.968;2023-01-05 10:09:33.510;7;S;3;1;;;
165994;ts1o;2023-01-05 10:09:27.859;2023-01-05 10:09:34.481;1;M;6;1;;;
165990;ts5o;2023-01-05 10:09:28.828;2023-01-05 10:09:33.881;5;M;2;1;;;
165989;ts6o;2023-01-05 10:09:29.140;2023-01-05 10:09:34.401;6;M;3;1;;;
165992;ts3o;2023-01-05 10:09:29.140;2023-01-05 10:09:34.713;3;M;8;1;;;
165993;ts2o;2023-01-05 10:09:30.093;2023-01-05 10:09:37.052;2;M;7;1;;;
165991;ts4o;2023-01-05 10:09:30.140;2023-01-05 10:09:40.310;4;M;1;1;;;
165983;ts8o;2023-01-05 10:09:31.625;2023-01-05 10:09:35.768;8;M;5;1;;1;18
165985;ts7o;2023-01-05 10:09:33.937;2023-01-05 10:09:39.045;7;S;2;1;;;
165995;ts1o;2023-01-05 10:09:34.859;2023-01-05 10:09:41.312;1;M;5;1;;;
165991;ts5o;2023-01-05 10:09:35.765;2023-01-05 10:09:40.776;5;M;1;1;;;
165990;ts6o;2023-01-05 10:09:35.828;2023-01-05 10:09:40.834;6;M;2;1;;;
165993;ts3o;2023-01-05 10:09:36.140;2023-01-05 10:09:41.755;3;M;7;1;;;
165994;ts2o;2023-01-05 10:09:36.953;2023-01-05 10:09:43.658;2;M;6;1;;;
165992;ts4o;2023-01-05 10:09:37.046;2023-01-05 10:09:44.012;4;M;8;1;;;
165984;ts8o;2023-01-05 10:09:38.765;2023-01-05 10:09:42.987;8;M;4;1;;2;18
165986;ts7o;2023-01-05 10:09:41.421;2023-01-05 10:09:48.912;7;S;4;1;;;
165996;ts1o;2023-01-05 10:09:41.578;2023-01-05 10:09:47.858;1;M;4;1;;;
165992;ts5o;2023-01-05 10:09:42.718;2023-01-05 10:09:47.808;5;M;8;1;;;
165991;ts6o;2023-01-05 10:09:42.984;2023-01-05 10:09:48.256;6;M;1;1;;;
165994;ts3o;2023-01-05 10:09:43.031;2023-01-05 10:09:48.639;3;M;6;1;;;
165995;ts2o;2023-01-05 10:09:43.640;2023-01-05 10:09:50.469;2;M;5;1;;;
165993;ts4o;2023-01-05 10:09:44.578;2023-01-05 10:09:54.463;4;M;7;1;;;
165985;ts8o;2023-01-05 10:09:45.671;2023-01-05 10:09:50.075;8;M;3;1;;3;18
165987;ts7o;2023-01-05 10:09:48.343;2023-01-05 10:09:54.744;7;S;3;1;;;
165997;ts1o;2023-01-05 10:09:49.140;2023-01-05 10:09:55.578;1;M;3;1;;;
165992;ts6o;2023-01-05 10:09:49.906;2023-01-05 10:09:54.540;6;M;8;1;;;
165993;ts5o;2023-01-05 10:09:50.234;2023-01-05 10:09:55.323;5;M;7;1;;;
165996;ts2o;2023-01-05 10:09:50.562;2023-01-05 10:09:57.374;2;M;4;1;;;
165995;ts3o;2023-01-05 10:09:50.593;2023-01-05 10:09:56.223;3;M;5;1;;;
165994;ts4o;2023-01-05 10:09:51.343;2023-01-05 10:09:55.270;4;M;6;1;;;
165986;ts8o;2023-01-05 10:09:53.171;2023-01-05 10:09:57.402;8;M;2;1;;4;18
165988;ts7o;2023-01-05 10:09:55.078;2023-01-05 10:10:01.524;7;S;2;1;;;
165998;ts1o;2023-01-05 10:09:56.015;2023-01-05 10:10:02.459;1;M;2;1;;;
165993;ts6o;2023-01-05 10:09:56.921;2023-01-05 10:10:01.821;6;M;7;1;;;
165994;ts5o;2023-01-05 10:09:56.968;2023-01-05 10:10:02.004;5;M;6;1;;;
165996;ts3o;2023-01-05 10:09:57.453;2023-01-05 10:10:03.238;3;M;4;1;;;
165997;ts2o;2023-01-05 10:09:57.609;2023-01-05 10:10:04.512;2;M;3;1;;;
165995;ts4o;2023-01-05 10:09:58.656;2023-01-05 10:10:08.319;4;M;5;1;;;
165987;ts8o;2023-01-05 10:09:59.734;2023-01-05 10:10:03.846;8;M;1;1;;5;18
165999;ts1o;2023-01-05 10:10:03.187;2023-01-05 10:10:09.462;1;M;1;1;;;
165994;ts6o;2023-01-05 10:10:04.031;2023-01-05 10:10:08.722;6;M;6;1;;;
165995;ts5o;2023-01-05 10:10:04.296;2023-01-05 10:10:09.330;5;M;5;1;;;
165989;ts7o;2023-01-05 10:10:04.734;2023-01-05 10:10:10.990;7;S;4;1;;;
165998;ts2o;2023-01-05 10:10:04.953;2023-01-05 10:10:12.344;2;M;2;1;;;
165997;ts3o;2023-01-05 10:10:05.578;2023-01-05 10:10:13.663;3;M;3;1;;;
165996;ts4o;2023-01-05 10:10:05.625;2023-01-05 10:10:10.054;4;M;4;1;;;
165988;ts8o;2023-01-05 10:10:06.984;2023-01-05 10:10:11.087;8;M;8;1;;6;18
166000;ts1o;2023-01-05 10:10:10.609;2023-01-05 10:10:17.032;1;M;8;1;;;
165996;ts5o;2023-01-05 10:10:11.500;2023-01-05 10:10:16.533;5;M;4;1;;;
165995;ts6o;2023-01-05 10:10:11.812;2023-01-05 10:10:17.062;6;M;5;1;;;
165998;ts3o;2023-01-05 10:10:11.828;2023-01-05 10:10:17.408;3;M;2;1;;;
165999;ts2o;2023-01-05 10:10:11.875;2023-01-05 10:10:18.916;2;M;1;1;;;
165990;ts7o;2023-01-05 10:10:11.921;2023-01-05 10:10:18.135;7;S;3;1;;;
165997;ts4o;2023-01-05 10:10:12.656;2023-01-05 10:10:22.306;4;M;3;1;;;
165989;ts8o;2023-01-05 10:10:14.484;2023-01-05 10:10:18.900;8;M;7;1;;7;18
166001;ts1o;2023-01-05 10:10:17.187;2023-01-05 10:10:23.599;1;M;7;1;;;
165996;ts6o;2023-01-05 10:10:17.859;2023-01-05 10:10:22.398;6;M;4;1;;;
165997;ts5o;2023-01-05 10:10:18.234;2023-01-05 10:10:23.251;5;M;3;1;;;
165999;ts3o;2023-01-05 10:10:18.546;2023-01-05 10:10:24.112;3;M;1;1;;;
165991;ts7o;2023-01-05 10:10:18.687;2023-01-05 10:10:24.926;7;S;2;1;;;
165998;ts4o;2023-01-05 10:10:19.781;2023-01-05 10:10:24.166;4;M;2;1;;;
165990;ts8o;2023-01-05 10:10:20.875;2023-01-05 10:10:24.956;8;M;6;1;;8;18
166000;ts2o;2023-01-05 10:10:45.234;2023-01-05 10:11:18.673;2;M;8;1;;;
165992;ts7o;2023-01-05 10:10:49.000;2023-01-05 10:10:54.141;7;S;1;1;;;
166002;ts1o;2023-01-05 10:10:50.359;2023-01-05 10:10:57.202;1;M;6;1;;;
165998;ts5o;2023-01-05 10:10:50.937;2023-01-05 10:10:56.001;5;M;2;1;;;
165997;ts6o;2023-01-05 10:10:50.984;2023-01-05 10:10:56.011;6;M;3;1;;;
165999;ts4o;2023-01-05 10:10:51.000;2023-01-05 10:11:01.277;4;M;1;1;;;
166000;ts3o;2023-01-05 10:10:51.734;2023-01-05 10:10:57.823;3;M;8;1;;;
166001;ts2o;2023-01-05 10:10:52.843;2023-01-05 10:11:00.286;2;M;7;1;;;
165991;ts8o;2023-01-05 10:10:53.640;2023-01-05 10:10:57.822;8;M;5;1;;9;18
165993;ts7o;2023-01-05 10:10:56.656;2023-01-05 10:11:01.866;7;S;4;1;;;
166003;ts1o;2023-01-05 10:10:57.578;2023-01-05 10:11:03.889;1;M;5;1;;;
165999;ts5o;2023-01-05 10:10:58.515;2023-01-05 10:11:03.581;5;M;1;1;;;
166001;ts3o;2023-01-05 10:10:58.921;2023-01-05 10:11:04.593;3;M;7;1;;;
165998;ts6o;2023-01-05 10:10:59.078;2023-01-05 10:11:04.587;6;M;2;1;;;
166002;ts2o;2023-01-05 10:10:59.656;2023-01-05 10:11:06.380;2;M;6;1;;;
166000;ts4o;2023-01-05 10:11:01.359;2023-01-05 10:11:06.455;4;M;8;1;;;
165994;ts7o;2023-01-05 10:11:05.093;2023-01-05 10:11:10.157;7;S;3;1;;;
166004;ts1o;2023-01-05 10:11:06.171;2023-01-05 10:11:12.697;1;M;4;1;;;
165999;ts6o;2023-01-05 10:11:06.859;2023-01-05 10:11:11.684;6;M;1;1;;;
166000;ts5o;2023-01-05 10:11:06.984;2023-01-05 10:11:12.023;5;M;8;1;;;
