case_id;activity;start_timestamp;complete_timestamp;station;rotary_table;nest;qib;error_code;tray_row;tray_column
180881;ts1o;2017-01-09 14:10:13.484;2017-01-09 14:10:19.707;1;M;2;1;;;
180880;ts3o;2017-01-09 14:10:29.218;2017-01-09 14:10:49.523;3;M;4;1;;;
180881;ts2o;2017-01-09 14:10:34.843;2017-01-09 14:10:41.780;2;M;2;1;;;
180880;ts4o;2017-01-09 14:10:34.953;2017-01-09 14:13:06.516;4;M;4;1;;;
180880;ts5o;2017-01-09 14:10:42.562;2017-01-09 14:10:48.776;5;M;4;1;;;
180881;ts3o;2017-01-09 14:10:53.500;2017-01-09 14:11:11.091;3;M;2;1;;;
180880;ts6o;2017-01-09 14:10:54.703;2017-01-09 14:10:57.260;6;M;4;0;;;
180880;terr;2017-01-09 14:10:54.959;2017-01-09 14:10:54.959;6;M;4;;603;;
180881;ts4o;2017-01-09 14:10:59.562;2017-01-09 14:11:25.890;4;M;2;1;;;
180880;ts7o;2017-01-09 14:11:14.093;2017-01-09 14:11:14.093;7;M;4;0;;;
180881;ts5o;2017-01-09 14:11:20.234;2017-01-09 14:11:26.456;5;M;2;1;;;
180881;ts6o;2017-01-09 14:12:20.359;2017-01-09 14:12:24.209;6;M;2;0;;;
180881;terr;2017-01-09 14:12:20.744;2017-01-09 14:12:20.744;6;M;2;;603;;
180881;ts7o;2017-01-09 14:12:33.609;2017-01-09 14:12:33.609;7;M;2;0;;;
